1,267.17,-257.58,548.34,571.36,1.1064,0.00012338,0.20356,0.0066065,0.79262,0.66893,0.050925
3,196.65,-188.48,407.3,430.39,9.5022,0.00012346,0.018533,0.0096098,0.76017,0.36357,0.049476
6,144.92,-138.78,303.84,326.93,17.423,0.00012342,0.055966,0.036284,0.071693,0.055398,0.00018399
7,158.61,-151.16,331.22,354.31,10.38,0.0001234,0.051686,0.034936,0.084334,0.055441,0.0001865
8,263.64,-266.31,541.29,564.38,1.9444,-1.3884,0.14003,0.012802,0.095068,0.12365,0.013123
9,110.17,-113.55,234.34,257.32,5.9493,-9.9995,0.95928,0.032768,0.42938,0.19226,0.0010543
10,260.34,-250.54,534.69,557.77,2.2233,0.00012338,0.69709,0.52993,0.93035,0.13661,0.10782
11,276.49,-266.88,566.97,590.06,1.4723,0.0001234,0.076705,0.80617,0.76241,0.0066713,0.74332
12,253.09,-247.48,520.19,543.28,17.63,0.00012341,0.0062672,0.0088761,0.029388,0.02188,0.0002601
13,158.42,-150.56,330.84,353.89,12.738,0.00012342,0.27627,0.21492,0.27673,0.18097,0.0056202
14,173.5,-177.41,361,384.09,10.672,-3.4372,0.38473,0.13187,0.11116,0.051795,0.0071211
15,242.39,-232.89,498.79,521.88,2.3429,0.00012345,0.86861,0.67089,0.80973,0.13808,0.0046623
16,204.55,-195.46,423.11,446.13,4.2135,0.00012344,0.30775,0.070393,0.3654,0.1876,0.0009308
17,204.32,-207.08,422.65,445.73,4.2315,1.6294,0.99238,0.45049,0.26971,0.84707,0.01443
18,240.51,-242.67,495.01,518.07,2.5831,-1.34,0.31833,0.35193,0.69543,0.60299,0.023105
19,170.32,-172.98,354.65,377.73,4.3266,-3.4565,0.81099,0.21953,0.62777,0.52073,0.0030848
20,250.61,-240.82,515.22,538.31,3.3198,0.00012342,0.44002,0.29175,0.91126,0.37281,0.17168
21,139.99,-143.94,293.98,317.07,11.909,-9.9998,0.14867,0.097947,0.21829,0.34838,0.01423
22,92.774,-88.295,199.55,222.64,27.378,0.00012345,0.053668,0.055691,0.076843,0.058989,0.0012353
23,192.38,-194.86,398.76,421.85,2.6151,-2.4041,0.64719,0.2287,0.78848,0.67565,0.0018498
24,122.9,-127.81,259.8,282.86,15.922,-9.9997,0.05423,0.042862,0.26343,0.045483,0.043472
25,202.44,-193.68,418.88,441.97,5.3163,0.00012343,0.24036,0.12285,0.15111,0.094888,0.00041693
26,187.13,-179.81,388.26,411.35,11.734,0.00012342,0.073288,0.048255,0.12558,0.075453,0.00017339
27,143.05,-135.46,300.09,323.18,9.1915,0.00012345,0.05039,0.0011277,0.21418,0.11314,0.00067264
28,181.14,-172.77,376.27,399.36,8.5178,0.00012346,0.057247,0.02965,0.3071,0.18411,0.008832
29,171.64,-162.87,357.28,380.37,3.6899,0.00012342,0.937,0.17331,0.98773,0.68559,0.00037447
30,244.57,-234.95,503.15,526.2,2.766,0.00012342,0.7106,0.35108,0.3409,0.20088,0.0066966
31,243.38,-245.75,500.77,523.86,4.498,-2.8284,0.87677,0.7408,0.21086,0.2289,0.72824
32,236.64,-228.38,487.28,510.33,4.4375,0.00012339,0.018842,0.004058,0.0058648,0.54699,0.0014248
33,275.01,-265.29,564.03,587.12,1.4568,0.00012339,0.37375,0.78414,0.031925,0.058944,0.15066
34,258.49,-248.76,530.99,554.08,2.6623,0.00012345,0.28801,0.20034,0.9458,0.19041,0.14274
35,193.79,-196.92,401.59,424.68,4.8574,-9.9997,0.14769,0.040189,0.41378,0.21611,0.0005383
36,263.73,-254.56,541.45,564.54,2.4995,0.00012341,0.02381,0.29795,0.29623,0.13939,0.00072219
37,198.36,-192.16,410.71,433.8,19.757,0.00012341,0.032128,0.052644,0.10179,0.13678,0.010957
38,207.53,-210.56,429.06,452.15,3.7713,-2.2045,0.28948,0.21809,0.9751,0.040836,0.0015356
39,267.63,-258.76,549.25,572.34,1.4734,0.00012342,0.060699,0.0045077,0.017633,0.27177,0.001902
40,236.62,-228.01,487.24,510.33,4.3928,0.00012339,0.046674,0.0032664,0.26132,0.32461,0.00075568
41,185.48,-176.76,384.96,408.05,6.913,0.00012341,0.087377,0.030223,0.75229,0.034359,0.064657
42,270.49,-260.61,554.99,577.9,0.10853,0.00012343,0.29216,0.37803,0.26039,0.50689,0.68749
43,185.75,-178.6,385.51,408.52,7.5762,0.00012342,0.081616,0.004345,0.0018981,0.00049484,0.0013884
44,259.75,-262.69,533.51,556.6,7.813,1.4773,0.2091,0.32002,0.17688,0.3632,0.9657
45,256.43,-246.71,526.86,549.88,4.1811,0.00012345,0.77391,0.47489,0.90099,0.60496,0.41411
46,212.38,-215.17,438.76,461.85,3.9262,2.2278,0.98765,0.84994,0.16178,0.14523,0.015089
47,234.68,-225.43,483.36,506.45,2.0496,0.00012343,0.89214,0.065126,0.65725,0.37502,0.00037453
48,258.38,-249.06,530.75,553.81,4.255,0.00012343,0.10613,0.023165,0.96066,0.57687,0.38009
49,269.11,-271.6,552.22,575.28,2.4001,-1.476,0.42202,0.50434,0.022262,0.02289,0.065698
50,89.456,-83.058,192.91,216,18.82,0.00012346,0.062366,0.031301,0.21007,0.1429,0.0061546
51,273.86,-263.81,561.72,584.81,2.0998,0.00012339,0.33312,0.66578,0.76136,0.75962,0.49776
52,135.77,-127.83,285.53,308.62,7.1055,0.00012343,0.10333,0.0018776,0.38518,0.074607,0.00017028
53,108.41,-103.78,230.82,253.9,30,0.00012347,0.056478,0.058674,0.34089,0.63809,0.9351
54,130.19,-126.49,274.38,297.47,29.977,0.00012344,0.0665,0.063592,0.033749,0.03149,0.00022319
55,207.93,-198.56,429.86,452.95,3.5234,0.0001234,0.20417,0.032923,0.15881,0.22952,0.022142
56,271.82,-262.25,557.65,580.7,1.7085,0.00012343,0.11348,0.077237,0.36636,0.21303,0.008277
57,241.75,-232.89,497.49,520.58,3.1605,0.0001234,0.013801,0.010188,0.85145,0.3089,0.0024524
58,185.82,-189.46,385.63,408.72,7.1455,-1.2099,0.055019,0.043407,0.28747,0.1392,0.00048672
59,166.87,-159.56,347.74,370.83,11.765,0.0001234,0.046262,0.031235,0.16402,0.062722,0.00034476
60,240.74,-231.2,495.49,518.25,3.4732,0.00012338,0.25598,0.22129,0.57996,0.16799,0.012663
61,263.74,-254.11,541.49,564.58,2.3,0.0001234,0.11449,0.36646,0.86794,0.31644,0.013617
62,245.51,-239.15,505.03,528.12,17.32,0.00012338,0.42962,0.0048552,0.0028149,0.010999,0.5591
63,154.51,-158.89,323.02,346.1,11.243,2.8632,0.19327,0.17168,0.07209,0.021694,0.00049011
64,171.67,-177.9,357.33,380.42,23.792,2.1598,0.043279,0.012402,0.56242,0.92645,0.50565
65,194.47,-185.97,402.95,426.04,3.5565,0.00012338,0.97627,0.027398,0.96962,0.16769,0.00018725
66,275.33,-277.31,564.66,587.75,0.562,-1.0944,0.84619,0.12978,0.61636,0.74101,0.30821
68,230.26,-221.4,474.52,497.61,1.7654,0.00012339,0.92919,0.22814,0.97009,0.97055,0.00019865
69,216.58,-219.6,447.15,470.24,6.024,-2.2778,0.12353,0.13551,0.31635,0.053961,0.013868
70,155.46,-146.42,324.91,348,4.5193,0.0001234,0.39605,0.0092479,0.34199,0.23891,0.0044797
71,147.76,-141.87,309.51,332.57,19.385,0.00012342,0.047911,0.023419,0.060674,0.071739,0.00099077
72,147.32,-152.07,308.63,331.72,10.011,1.821,0.024707,0.00075657,0.09143,0.13339,0.00017062
73,270.66,-260.85,555.31,578.37,1.1259,0.00012344,0.61979,0.85475,0.027161,0.67467,0.11506
74,218.28,-221.02,450.57,473.62,1.3905,2.6405,0.45495,0.0016098,0.76429,0.38286,0.002302
75,179.04,-182.21,372.09,395.18,7.0512,-1.5432,0.096292,0.045361,0.1881,0.24524,0.026495
76,209.04,-199.96,432.09,455.18,4.4811,0.00012338,0.32692,0.13841,0.97583,0.04453,0.025922
77,250.76,-241.85,515.53,538.61,1.7008,0.00012351,0.97797,0.0060525,0.14472,0.46238,0.00076079
78,268.85,-258.83,551.7,574.79,1.6937,0.00012339,0.56079,0.31026,0.86206,0.37978,0.16439
79,251.09,-241.68,516.19,539.27,2.3453,0.00012343,0.3178,0.23404,0.49557,0.42202,0.0003472
81,211.36,-203.97,436.73,459.81,9.0013,0.00012348,0.027426,0.011964,0.065233,0.0089722,0.00033723
82,215.93,-206.79,445.86,468.95,2.4985,0.00012344,0.98389,0.089249,0.93158,0.85074,0.0062552
83,236.77,-228.06,487.54,510.63,2.1023,0.00012341,0.9909,0.44691,0.98864,0.36835,9.5628e-05
84,239.59,-230.07,493.18,516.26,3.5824,0.00012339,0.89131,0.4767,0.096869,0.044353,0.163
85,272.82,-263.47,559.65,582.74,1.2132,0.00012344,0.42616,0.87724,0.0097688,0.030252,0.024217
87,273.6,-264.29,561.2,584.29,1.3227,0.0001234,0.045547,0.068213,0.91809,0.16571,0.0043279
88,109.86,-102.02,233.73,256.81,8.1626,0.00012344,0.081753,0.042054,0.9152,0.038823,0.00014179
89,254.93,-245.4,523.86,546.91,2.7125,0.00012345,0.85321,0.47465,0.01156,0.28102,0.060125
90,252.65,-254.87,519.3,542.39,2.3088,-9.9995,0.53759,0.90726,0.94666,0.55918,0.10146
91,223.77,-215.31,461.53,484.62,6.5738,0.00012341,0.136,0.085584,0.14132,0.064208,0.00056268
92,270.68,-261,555.36,578.45,2.8389,0.00012339,0.10079,0.055976,0.16046,0.818,0.44269
93,121.91,-117.4,257.82,280.91,25.497,0.00012343,0.040516,0.023985,0.049411,0.033153,0.00033932
94,246.46,-237.21,506.93,529.98,5.3068,0.00012341,0.10678,0.020101,0.39861,0.34879,0.15273
95,231.13,-234.28,476.26,499.35,3.7172,-1.798,0.090802,0.0444,0.14187,0.099513,0.00036706
96,161.12,-152.33,336.23,359.32,6.5268,0.00012341,0.53145,0.21874,0.34573,0.028763,0.0034744
97,271.49,-273.59,556.98,580.07,0.93583,-1.2253,0.42777,0.55468,0.8997,0.59246,0.02478
98,157.87,-148.95,329.75,352.84,5.1922,0.00012344,0.54679,0.074822,0.33146,0.18884,0.00070547
99,224.28,-215.74,462.56,485.65,6.5904,0.00012342,0.12376,0.16083,0.29978,0.23538,0.00015777
100,251.93,-242.51,517.87,540.92,4.4685,0.00012344,0.029372,0.30211,0.14063,0.25689,0.15099
103,189.89,-192.87,393.79,416.87,6.0018,2.8328,0.21759,0.13186,0.014091,0.56122,0.029925
104,202.82,-193.58,419.64,442.73,3.1288,0.00012341,0.95321,0.24823,0.97088,0.47585,0.00711
105,272.55,-275.13,559.11,582.16,0.29886,-2.1745,0.24888,0.034752,0.1815,0.81205,0.005053
106,259.97,-252.57,533.95,557.03,11.17,0.00012338,0.5196,0.011103,0.013084,0.0022362,0.9559
107,232.83,-235.12,479.66,502.75,2.9963,1.1655,0.53608,0.49966,0.96887,0.58205,0.019628
108,256.55,-247.1,527.1,550.19,1.8628,0.00012338,0.44269,0.22384,0.67097,0.13659,0.00069871
109,222.87,-218.31,459.74,482.79,25.495,0.00012342,0.28114,0.0021306,0.015218,0.011991,0.98985
110,242.26,-233.47,498.53,521.62,5.9669,0.00012339,0.11183,0.64947,0.074684,0.0060582,0.044069
111,164.45,-156.24,342.91,366,5.8353,0.00012342,0.079153,0.0019771,0.085574,0.043008,0.0019442
112,109.24,-100.66,232.48,255.53,8.182,0.00012342,0.17547,0.078788,0.45464,0.14141,0.0061965
113,223.34,-214.05,460.67,483.76,2.34,0.00012344,0.78691,0.57586,0.64849,0.73106,0.00012632
114,134.94,-127.08,283.88,306.94,10.48,0.0001234,0.16747,0.076015,0.17426,0.038957,0.0018082
115,180.14,-183.14,374.28,397.37,8.2991,1.4168,0.82248,0.5456,0.31166,0.21286,0.037356
116,243.37,-234.08,500.74,523.83,1.9178,0.00012343,0.79569,0.89385,0.42289,0.031189,0.0014577
117,232.61,-236.37,479.22,502.31,4.7633,2.1881,0.012857,0.0017365,0.025466,0.39466,0.00070725
119,218.57,-221.33,451.13,474.22,2.5647,-9.9973,0.53929,0.19529,0.58123,0.87882,0.00013908
120,258.29,-249.17,530.59,553.68,4.2058,0.00012339,0.013945,0.12552,0.97555,0.70928,0.08817
122,262.87,-253.07,539.74,562.83,1.9999,0.00012344,0.52031,0.16351,0.067257,0.064532,0.63193
124,68.507,-64.993,151.01,174.1,29.999,0.00012339,0.041757,0.0018531,0.049811,0.057502,0.00070425
125,178.9,-181.79,371.81,394.89,8.1426,2.5175,0.36222,0.38586,0.45694,0.43292,0.052866
126,275.39,-265.58,564.77,587.86,1.9078,0.0001234,0.88921,0.57015,0.046309,0.12063,0.49458
127,244.84,-235.7,503.67,526.76,2.0552,0.00012339,0.9895,0.50047,0.82534,0.12896,0.00093143
128,133.5,-140.21,281,304.09,21.333,1.0659,0.055684,0.047694,0.047909,0.0039939,0.00019294
129,209.45,-212.66,432.89,455.98,2.3294,1.4616,0.9878,0.16448,0.98361,0.11384,0.0001873
130,150.44,-153.4,314.88,337.96,5.9765,1.8972,0.98958,0.64552,0.81209,0.26961,0.023437
131,265.42,-255.57,544.84,567.93,2.639,0.00012341,0.29939,0.29225,0.77457,0.77205,0.080791
132,211.88,-202.92,437.76,460.85,7.6309,0.0001234,0.22333,0.19454,0.39376,0.071284,0.090263
133,186.14,-190.76,386.27,409.36,15.332,3.4327,0.30201,0.073335,0.080856,0.14466,0.97781
134,254.7,-257.27,523.4,546.45,1.4911,1.0784,0.038394,0.5369,0.97335,0.9366,0.0070063
135,264.99,-256.19,543.98,567.04,2.0206,0.0001234,0.033872,0.036995,0.97116,0.021626,0.0019069
136,210.05,-202.09,434.09,457.15,11.554,0.00012353,0.08058,0.14487,0.15278,0.071551,0.021046
137,31.051,-37.138,76.102,99.19,23.846,1.154,0.08822,0.0811,0.96431,0.7295,0.17561
138,227.42,-220.16,468.84,491.93,8.3452,0.00012346,0.026442,0.00051425,0.030642,0.041361,0.00031183
139,275.25,-277.43,564.5,587.56,0.22451,-0.64372,0.52484,0.65438,0.78018,0.35495,0.028472
140,272.09,-263.18,558.18,581.26,0.5833,0.00012339,0.96275,0.9674,0.874,0.098161,0.00024979
141,228.49,-219.94,470.98,494.07,3.877,0.00012343,0.10468,0.00070091,0.16243,0.17004,0.00096516
142,109.82,-101.73,233.63,256.72,8.4623,0.00012343,0.29997,0.094986,0.21763,0.017574,0.00043432
143,188.8,-184.9,391.61,414.7,30,0.00012348,0.011848,0.0090125,0.14518,0.13176,0.0046545
144,182.19,-172.78,378.38,401.47,4.1,0.00012345,0.9226,0.26335,0.83905,0.34293,0.02203
145,270.77,-272.97,555.54,578.63,0.88245,-2.2399,0.73956,0.41608,0.30295,0.21089,0.0075859
146,263.28,-266.29,540.56,563.65,1.0603,0.71055,0.96567,0.022415,0.0036234,0.39647,0.00083964
147,194.06,-185.49,402.13,425.22,5.4252,0.00012341,0.12303,0.035562,0.12739,0.33952,0.00018121
149,275.78,-265.78,565.55,588.64,1.8947,0.00012339,0.15095,0.26949,0.68885,0.21404,0.28435
150,214.43,-205.03,442.85,465.94,2.7052,0.00012338,0.68423,0.15336,0.26741,0.51546,0.0008024
151,242.5,-233.33,499.01,522.1,2.9922,0.00012338,0.96595,0.36744,0.033902,0.037808,0.02038
152,165.54,-161.55,345.09,368.18,27.145,0.00012348,0.020463,0.017792,0.038704,0.026875,0.00019179
153,274.79,-264.84,563.58,586.63,0.94456,0.00012342,0.082112,0.48808,0.084137,0.42214,0.72593
154,224.18,-228.08,462.35,485.44,8.2762,1.8775,0.057584,0.040827,0.092619,0.1127,0.0004059
