1,262.76,-265.3,541.51,567.82,1.3816,-1.4121,0.92285,0.25182,0.75398,0.82957,0.045367,0.0036774
3,193.19,-184.4,402.37,428.76,6.5889,0.00012344,0.44363,0.42127,0.60882,0.42016,0.00078064,0.05577
6,131.2,-123.28,278.4,304.78,7.6107,0.00012344,0.22974,0.30055,0.0029699,0.084374,0.00037272,0.044223
7,159.26,-151.39,334.51,360.9,8.1615,0.0001234,0.10528,0.093924,0.052362,0.48766,0.00018675,0.011881
8,264.17,-266.83,544.34,570.72,1.8442,-1.4081,0.16662,0.13017,0.035506,0.73395,0.027586,0.0092882
9,110.56,-114.01,237.11,263.38,5.7142,-9.9972,0.58302,0.26502,0.0066764,0.15239,0.0068594,0.007999
10,259.39,-249.7,534.77,561.16,2.5106,0.00012338,0.9503,0.40702,0.22363,0.080645,0.075533,0.3217
11,274.14,-264.79,564.29,590.67,2.2141,0.0001234,0.27342,0.035149,0.92603,0.56966,0.0021049,0.49352
12,253.09,-247.2,522.18,548.57,17.03,0.00012341,0.029435,0.024634,0.17186,0.078386,0.00021915,0.004139
13,155.2,-148.07,326.41,352.75,13.569,0.0001234,0.53038,0.20905,0.029943,0.0038522,0.039339,0.015499
14,161.47,-165.57,338.93,365.32,14.16,-3.6491,0.22662,0.62239,0.21716,0.72989,0.038625,0.37587
15,238.95,-230.4,493.89,520.28,3.2659,0.00012343,0.98479,0.41355,0.028392,0.00020992,0.034712,0.10186
16,202.96,-194.34,421.92,448.23,3.9139,0.00012344,0.53379,0.20155,0.021371,0.063876,0.0079265,0.0009039
17,179.02,-183.27,374.04,400.43,6.2699,3.8282,0.18133,0.8526,0.00010252,0.10697,0.00011209,0.071595
18,242.63,-233.31,501.26,527.61,2.342,0.00012338,0.49572,0.65892,0.04223,0.069102,0.013548,0.023983
19,162.65,-166.26,341.29,367.68,3.7311,-3.6544,0.91516,0.55257,0.0039679,0.054546,0.0090067,0.00057317
20,245.47,-236.52,506.94,533.32,2.1934,0.00012343,0.99129,0.68144,0.23459,0.48916,0.00022598,0.051378
21,114.67,-119.8,245.35,271.73,13.969,-9.9997,0.13688,0.29437,0.011107,0.084353,0.00027533,0.05354
22,86.115,-92.099,188.23,214.62,17.435,2.1914,0.08418,0.17495,0.0017269,0.03959,0.00048543,0.061748
23,195.05,-198.57,406.09,432.48,2.4471,-2.3487,0.72855,0.6344,0.0012345,0.033703,0.0019409,0.0025038
24,124.97,-129.38,265.93,292.28,12.163,-9.9995,0.14198,0.059321,0.091076,0.035596,0.0043511,0.19578
25,202.72,-194.84,421.43,447.82,5.157,0.00012343,0.19185,0.14758,0.0014051,0.012463,0.00046753,0.0090486
26,188.06,-180.73,392.13,418.51,8.0782,0.00012342,0.13857,0.13393,0.0013504,0.017833,0.0003307,0.0081702
27,134.85,-127.48,285.7,312.08,10.681,0.00012348,0.18218,0.35913,0.00037228,0.1098,0.0016677,0.068588
28,184.56,-176.07,385.13,411.51,4.6034,0.00012346,0.25431,0.37169,0.0010197,0.13521,0.0014606,0.040199
29,172.2,-163.41,360.4,386.79,7.0126,0.00012342,0.96725,0.72959,0.4115,0.62106,0.024397,0.036784
30,245.31,-236.47,506.62,532.96,2.573,0.00012342,0.59277,0.33744,0.0016173,0.012224,0.024757,0.019464
31,244.59,-246.57,505.19,531.57,2.9063,-1.9405,0.43946,0.40711,0.23277,0.54302,0.83747,0.3264
32,236.69,-228.32,489.38,515.73,7.6859,0.00012338,0.12374,0.075045,0.6779,0.9155,0.0017,0.071929
33,275.48,-265.53,566.97,593.36,1.5321,0.00012339,0.28017,0.39883,0.17284,0.07012,0.77378,0.79334
34,256.63,-258.86,529.25,555.64,1.9194,0.92888,0.88,0.098842,0.29788,0.027215,0.19837,0.057903
35,189.84,-193.19,395.69,422.08,3.5353,-9.9985,0.4351,0.95307,0.0027857,0.23945,0.00062584,0.069962
36,264.01,-254.95,544.03,570.41,1.9,0.0001234,0.3774,0.42065,0.51826,0.010208,0.00076198,0.022047
37,198.45,-191.64,412.9,439.28,15.918,0.00012342,0.10129,0.18096,0.06691,0.076864,0.0074722,0.018571
38,210.57,-213.56,437.14,463.53,2.9285,-1.6266,0.92187,0.71429,0.030791,0.039623,0.0007811,0.55999
39,267.79,-258.51,551.58,577.96,1.5858,0.00012341,0.077994,0.21544,0.011537,0.69948,0.48735,0.00213
40,234.02,-225.23,484.04,510.43,4.7022,0.00012341,0.14006,0.4368,0.046499,0.86062,0.00046178,0.095443
41,183.76,-176.03,383.52,409.9,9.5048,0.00012342,0.25821,0.032596,0.95072,0.1252,0.024884,0.00076956
42,270.48,-260.52,556.96,583.14,0.16166,0.00012343,0.11367,0.3039,0.58689,0.55402,0.56263,0.50716
43,186.51,-178.34,389.01,415.32,7.2104,0.00012341,0.075292,0.0030656,0.0012183,0.47143,0.94506,0.60774
44,259.46,-250.69,534.91,561.3,4.4677,0.00012346,0.032235,0.46869,0.0035411,0.94871,0.010819,0.57238
45,250.49,-241.69,516.98,543.29,4.718,0.00012342,0.89406,0.075591,0.43292,0.010111,0.28814,0.0023799
46,213.24,-216.16,442.47,468.86,3.4539,2.2244,0.9432,0.98564,0.0078942,0.026448,0.73797,0.40796
47,235.83,-227.03,487.66,514.05,2.8177,0.00012344,0.6545,0.28854,0.15558,0.13133,0.0016441,0.00039418
48,258.64,-248.9,533.28,559.62,2.2674,0.00012343,0.70391,0.21763,0.94841,0.63618,0.029928,0.44376
49,270.52,-260.93,557.04,583.39,2.6519,0.00012338,0.18215,0.30993,0.023423,0.044651,0.74797,0.76244
50,69.643,-75.372,155.29,181.67,16.822,3.0728,0.14115,0.23498,0.0025592,0.085844,0.00038015,0.063438
51,274.08,-263.9,564.15,590.54,2.0016,0.00012339,0.49874,0.72349,0.63029,0.45751,0.47075,0.51124
52,142.12,-134.2,300.25,326.64,7.4336,0.00012342,0.27468,0.088197,0.057687,0.33819,0.00012868,0.0041984
53,54.318,-62.021,124.64,151.02,29.086,5.3198,0.032362,0.4441,0.00093967,0.16716,0.019548,0.46402
54,127.98,-123.34,271.95,298.34,21.919,0.00012345,0.059181,0.066938,0.00028916,0.0084556,0.00048214,0.068096
55,207.63,-198.37,431.26,457.64,3.1485,0.00012339,0.24374,0.25745,0.014292,0.45293,0.051089,0.012248
56,269.66,-260.83,555.33,581.67,2.8653,0.00012343,0.4275,0.070785,0.14103,0.0012017,0.19419,0.0018421
57,248.52,-241.36,513.03,539.42,10.573,0.00012341,0.065518,0.062571,0.51475,0.098237,0.00037783,0.00045516
58,188.76,-181,393.52,419.91,7.9288,0.00012338,0.15539,0.098535,0.05437,0.036316,0.00035359,0.0070508
59,170.1,-161.19,356.2,382.59,6.4438,0.00012342,0.35383,0.35209,0.028242,0.064033,0.022971,0.24969
60,242.77,-233.81,501.54,527.56,2.9313,0.00012337,0.43965,0.28993,0.030071,0.024404,0.0015484,0.051318
61,265.21,-255.91,546.41,572.8,2.073,0.00012339,0.70567,0.34508,0.54981,0.022049,0.0082945,0.014209
62,254.97,-250.18,525.94,552.33,25.847,0.00012341,0.044979,0.0064887,0.016614,0.69044,0.95796,0.058771
63,158.7,-163.28,333.4,359.78,9.0398,2.7649,0.14204,0.21093,0.00070712,0.022276,0.00016655,0.11405
64,144.54,-138.66,305.09,331.48,18.759,0.00012351,0.0586,0.12043,0.0045408,0.082323,0.00054506,0.17871
65,194.17,-185.81,404.34,430.73,3.1285,0.00012339,0.97603,0.45645,0.0013047,0.30802,0.00024271,0.022898
66,275.25,-277.18,566.49,592.88,0.88176,-1.1226,0.88012,0.41641,0.79015,0.72901,0.3534,0.15013
68,231.31,-223.3,478.62,505,1.7343,0.0001234,0.97999,0.96073,0.0033063,0.077704,0.0011627,0.00025633
69,218.45,-221.74,452.91,479.29,6.2834,-1.5763,0.11675,0.22065,0.0057011,0.025692,0.049157,0.48474
70,156.64,-147.98,329.28,355.67,4.1802,0.00012339,0.38813,0.22601,0.013834,0.86857,0.0038776,0.0032348
71,144.09,-136.54,304.18,330.53,9.3718,0.00012342,0.14161,0.30291,0.00041515,0.13335,0.0012553,0.053467
72,133.14,-138.47,282.28,308.67,16.189,4.3914,0.029497,0.28775,0.00064805,0.15852,0.01449,0.54001
73,270.15,-260.45,556.3,582.64,3.5176,0.00012343,0.40136,0.17756,0.72301,0.081582,0.87209,0.22145
74,215.91,-218.79,447.81,474.16,1.4344,2.9074,0.91483,0.75328,0.0010128,0.47989,0.013885,0.026613
75,177.59,-180.96,371.18,397.57,6.5545,-1.3645,0.14807,0.25085,0.059949,0.25486,0.0030284,0.029421
76,204.95,-195.73,425.9,452.29,4.5243,0.00012338,0.96045,0.89396,0.17993,0.52136,0.011968,0.63537
77,242.48,-245.49,500.96,527.35,1.7659,1.8936,0.97569,0.57479,0.0011219,0.90733,0.8678,0.0055605
78,268.45,-258.42,552.89,579.28,1.5833,0.00012339,0.73706,0.79357,0.10709,0.3128,0.7711,0.60869
79,250.07,-242.24,516.14,542.52,8.8266,0.00012341,0.13855,0.10726,0.057338,0.027491,0.036071,0.00078445
81,212.1,-204.55,440.2,466.59,8.1698,0.0001235,0.050702,0.067253,0.0005548,0.01892,0.0016476,0.76619
82,205.83,-209.41,427.65,454.04,2.6567,1.0481,0.99132,0.75156,0.0010538,0.15256,0.014933,0.0005129
83,236.48,-228.77,488.96,515.35,2.1858,0.00012341,0.99424,0.52769,0.00016211,0.0033296,0.00035011,0.01549
84,240.24,-230.6,496.49,522.87,3.139,0.0001234,0.42374,0.25148,0.043977,0.082831,0.89662,0.58312
85,271.56,-262.18,559.12,585.51,1.2194,0.00012345,0.24702,0.90909,0.0016305,0.040958,0.4662,0.82432
87,273.06,-263.91,562.13,588.51,1.1029,0.0001234,0.94054,0.44761,0.1396,0.025011,0.0020487,0.042245
88,109.18,-101.47,234.37,260.75,8.6615,0.0001235,0.18989,0.2873,0.00062713,0.053954,0.0017063,0.93183
89,256.49,-246.97,528.97,555.32,2.9114,0.00012346,0.24354,0.39768,0.014647,0.078762,0.87614,0.1665
90,252.84,-255.12,521.67,548.06,2.116,-9.9996,0.93479,0.88323,0.25597,0.13475,0.082479,0.16211
91,223.87,-216.07,463.74,490.13,5.4809,0.00012341,0.17296,0.11426,0.0017152,0.0062704,0.00055583,0.013298
92,270.46,-260.86,556.91,583.3,2.2274,0.00012339,0.24788,0.10634,0.75037,0.2871,0.69771,0.0044824
93,106.22,-99.545,228.43,254.82,15.284,0.00012347,0.098353,0.22662,0.0002964,0.07827,0.0084015,0.67518
94,243.28,-235.04,502.56,528.91,7.9304,0.00012343,0.033388,0.17145,0.00099936,0.31607,0.029426,0.67689
95,230.62,-234.42,477.24,503.63,3.0932,-1.7471,0.15843,0.14455,0.00091387,0.023318,0.00061127,0.0058706
96,157.85,-149.71,331.69,358.08,6.0133,0.00012342,0.52008,0.27304,0.0023271,0.010415,0.00044911,0.17877
97,271.47,-274.01,558.93,585.32,0.95902,-1.2423,0.90451,0.66762,0.090853,0.020124,0.02682,0.066751
98,159.07,-150.9,334.15,360.53,4.6802,0.00012346,0.394,0.24121,0.00088451,0.04871,0.0015919,0.0044955
99,222,-214.23,459.99,486.38,6.5944,0.0001234,0.33155,0.25332,0.074835,0.022437,0.00021305,0.00040185
100,251.93,-242.51,519.85,546.2,5.4409,0.00012344,0.092237,0.23193,0.70145,0.14504,0.269,0.18415
103,183.63,-186.6,383.26,409.65,4.5676,2.8592,0.21618,0.60009,0.0047009,0.17415,0.91719,0.013657
104,201.2,-192.62,418.39,444.78,3.103,0.00012342,0.90269,0.59494,0.0010621,0.049545,0.0036619,0.019315
105,273.26,-275.32,562.52,588.87,0.14237,-2.2217,0.23431,0.10165,0.39591,0.56995,0.6339,0.46328
106,260.81,-253.39,537.62,564.01,11.647,0.0001234,0.097284,0.060855,0.34199,0.97491,0.0017424,0.026672
107,234.47,-225.58,484.94,511.33,4.0591,0.00012345,0.97257,0.3808,0.11968,0.019408,0.028306,0.019934
108,257.08,-248.59,530.17,556.56,1.8597,0.00012338,0.52387,0.21385,0.0042092,0.000531,0.0053385,0.015815
109,237.78,-232.01,491.56,517.9,22.248,0.00012347,0.10682,0.0090135,0.38266,0.90544,0.55465,0.0094038
110,244.88,-236.05,505.76,532.15,3.4675,0.00012339,0.13326,0.64164,0.045815,0.011057,0.002903,0.95793
111,163.25,-155.1,342.51,368.89,5.5584,0.00012343,0.090685,0.081642,0.00074765,0.61722,0.0016128,0.027267
112,99.534,-91.781,215.07,241.41,10.728,0.0001234,0.63722,0.10792,0.52267,0.073561,0.027437,0.00067463
113,224.35,-216.61,464.69,491.08,2.3589,0.00012344,0.77123,0.6515,0.00049326,0.0013778,0.00092848,0.00024954
114,133.66,-126.05,283.31,309.66,8.5035,0.0001234,0.21586,0.096763,0.0013024,0.0076473,0.0024457,0.089804
115,176.74,-168.42,369.47,395.86,8.7936,0.00012348,0.44939,0.44178,0.0042513,0.037821,0.062835,0.12587
116,240.33,-231.42,496.65,523.04,2.2136,0.00012342,0.9327,0.76724,0.0074486,0.00035898,0.095293,0.41833
117,239.1,-229.87,494.2,520.58,4.7454,0.00012347,0.53226,0.43247,0.92048,0.60958,0.83913,0.0039523
119,217.07,-221.03,450.13,476.52,2.3899,-9.9959,0.56683,0.92925,0.00070111,0.090282,0.00030289,0.00034071
120,259.43,-250.38,534.86,561.25,1.8301,0.00012341,0.9562,0.97807,0.91749,0.15082,0.0021782,0.11131
122,263.06,-253.49,542.12,568.51,3.4,0.00012344,0.10273,0.052739,0.10852,0.10692,0.55709,0.66528
124,66.22,-62.147,148.44,174.83,26.167,0.00012341,0.050092,0.076872,0.0017538,0.95446,0.00047959,0.025405
125,178.92,-182.15,373.84,400.22,8.0483,2.4439,0.48363,0.41315,0.080195,0.060769,0.06389,0.043665
126,276.11,-266.02,568.23,594.62,0.67137,0.00012341,0.75571,0.42956,0.14592,0.52713,0.75701,0.22337
127,239.69,-231.06,495.38,521.76,2.285,0.00012341,0.98428,0.90212,0.00039624,0.024289,0.018889,0.23905
128,134.67,-129.88,285.35,311.73,21.009,0.00012347,0.059276,0.049562,0.0011341,0.00089414,0.0004063,0.26299
129,203.66,-206.75,423.33,449.72,4.5174,1.7544,0.98021,0.35048,0.85195,0.28734,0.00041783,0.14593
130,143.62,-147.03,303.24,329.63,4.1978,2.4844,0.8152,0.95653,0.00023922,0.05174,0.014275,0.22204
131,266.36,-256.62,548.73,575.11,2.0499,0.00012341,0.81953,0.68472,0.15348,0.14828,0.07752,0.064436
132,208.78,-201.49,433.56,459.95,12.071,0.00012339,0.2356,0.059778,0.083774,0.0027421,0.067486,0.0056254
133,167.28,-172.69,350.56,376.95,13.381,3.4321,0.019482,0.09291,0.00021071,0.89756,0.0007454,0.23004
134,264.93,-255.56,545.86,572.2,4.2646,0.00012344,0.5895,0.3237,0.91786,0.021153,0.90967,0.19017
135,264.52,-255.38,545.04,571.39,1.8668,0.00012341,0.97349,0.1557,0.82938,0.040543,0.0012739,0.26691
136,208.84,-200.48,433.68,460.02,10.526,0.00012353,0.34396,0.22221,0.21031,0.023999,0.11536,0.16235
137,32.201,-24.818,80.402,106.79,14.469,0.00012342,0.48159,0.60465,0.67516,0.96094,0.0022236,0.18479
138,225.66,-218.44,467.32,493.7,9.5856,0.00012348,0.031823,0.054335,0.00048614,0.51232,0.0010691,0.02044
139,276.01,-266,568.02,594.37,0.18392,0.00012339,0.26414,0.18018,0.52711,0.6071,0.53331,0.49087
140,265.12,-255.53,546.23,572.62,2.1598,0.00012339,0.39744,0.27991,0.42124,0.14454,0.0018653,0.69168
141,223.82,-216.98,463.65,490.04,13.427,0.00012342,0.059051,0.099242,0.14666,0.9463,0.00012059,0.028543
142,111.56,-103.77,239.13,265.51,7.2499,0.00012345,0.2787,0.12888,0.001017,0.01599,0.00032052,0.25491
143,191.25,-195.37,398.49,424.88,9.0759,2.7322,0.23728,0.35256,0.044485,0.095035,0.0001108,0.034972
144,181.27,-172.44,378.55,404.93,5.1588,0.00012344,0.96618,0.2755,0.094342,0.039254,0.054644,0.020351
145,273.16,-263.93,562.33,588.72,0.81182,0.00012337,0.65424,0.6234,0.0024621,0.01648,0.051183,0.086087
146,269.07,-259.79,554.14,580.53,0.91557,0.00012347,0.47307,0.45481,0.0034628,0.83235,0.78946,0.0024896
147,190.68,-182.9,397.35,423.74,6.7915,0.00012343,0.11506,0.44092,0.00029526,0.17425,0.00024082,0.033346
149,275.93,-265.97,567.87,594.26,1.4324,0.00012339,0.51355,0.14498,0.83405,0.12219,0.37519,0.14206
150,213.81,-205.01,443.61,470,2.7189,0.00012338,0.59014,0.51969,0.00042805,0.05243,0.043805,0.0074767
151,240.09,-230.9,496.18,522.56,2.7585,0.00012339,0.50315,0.43263,0.0005112,0.049518,0.3479,0.93636
152,148.72,-155.28,313.43,339.82,19.949,2.0906,0.049563,0.10825,0.00019587,0.062355,0.00079307,0.20731
153,274.55,-264.6,565.09,591.44,1.2976,0.00012342,0.034221,0.21823,0.61272,0.14051,0.59395,0.44353
154,219.18,-223.42,454.36,480.75,6.0839,2.0768,0.10672,0.171,0.00056866,0.031963,0.00049226,0.0073804
